Date	APPLE	AMAZON	FORD	GOOGLE	MICROSOFT	VOLKSWAGEN
2017-09-06	37.9530715942383	48.3899993896484	7.96328783035278	46.2244110107422	67.6659927368164	112.95874786377
2017-09-07	37.8006820678711	48.9734992980957	7.89404201507568	46.6299514770508	68.5325622558594	113.19010925293
2017-09-08	37.1842041015625	48.2949981689453	7.8663444519043	46.1591453552246	68.20068359375	113.400444030762
2017-09-11	37.8569564819336	48.8979988098145	7.90096712112427	46.2876815795898	68.9197463989258	113.267242431641
2017-09-12	37.7069358825684	49.1290016174316	8.02560997009277	46.4366493225098	68.8459930419922	115.601852416992
2017-09-13	37.4233055114746	49.9799995422363	8.04638481140137	46.5871086120605	69.3346099853516	117.817260742188
2017-09-14	37.1021575927734	49.6105003356934	8.00483703613281	46.0898933410645	68.9289703369141	115.06201171875
2017-09-15	37.4772148132324	49.3395004272461	8.04638481140137	45.8497543334961	69.4267883300781	117.151252746582
2017-09-18	37.1935806274414	48.7094993591309	8.05330657958984	45.5862045288086	69.2885131835938	119.52091217041
2017-09-19	37.2076377868652	48.4930000305176	8.11563014984131	45.9254875183105	69.5466384887695	117.817260742188
2017-09-20	36.5841178894043	48.6604995727539	8.1087064743042	46.4122352600098	69.0856857299805	118.532379150391
2017-09-21	35.9558906555176	48.2324981689453	8.11563014984131	46.4555816650391	68.412712097168	119.184387207031
2017-09-22	35.6042938232422	47.7550010681152	8.19872379302979	46.2602806091309	68.5970993041992	119.429779052734
2017-09-25	35.2901802062988	46.9894981384277	8.26797103881836	45.8836364746094	67.5369415283203	118.251945495605
2017-09-26	35.8973007202148	46.9300003051758	8.26104831695557	46.0774421691895	67.5369415283203	120.586555480957
2017-09-27	36.1527938842773	47.5434989929199	8.2748966217041	47.0554237365723	68.0808410644531	118.223907470703
2017-09-28	35.9301109313965	47.8199996948242	8.28182220458984	47.3050308227539	68.0992889404297	118.223907470703
2017-09-29	36.1270217895508	48.0675010681152	8.28874397277832	47.7838096618652	68.6708374023438	120.095802307129
2017-10-02	36.0543479919434	47.9594993591309	8.37184047698975	47.4928550720215	68.7814712524414	119.058204650879
2017-10-03	36.2114067077637	47.8549995422363	8.54495620727539	47.7180442810059	68.4588088989258	118.798789978027
2017-10-04	35.9769973754883	48.2724990844727	8.517258644104	47.4136352539062	68.8552169799805	120.586555480957
2017-10-05	36.4247131347656	49.0424995422363	8.48263454437256	48.3243637084961	70.0352172851562	119.920524597168
2017-10-06	36.4036254882812	49.4790000915527	8.52418327331543	48.7692680358887	70.062873840332	121.287651062012
